"Date","Austria","Belgium","Bulgaria","Croatia","Cyprus","Czech.Republic","Denmark","Estonia","Finland","France","Germany","Greece","Hungary","Ireland","Italy","Latvia","Lithuania","Luxembourg","Malta","Netherlands","Norway","Poland","Portugal","Romania","Slovak.Republic","Slovenia","Spain","Sweden","Switzerland","United.Kingdom"
"2020-04-24",75,100,75,100,100,50,100,75,100,75,100,75,100,50,75,100,100,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-04-25",75,100,75,100,100,50,100,75,100,75,100,75,100,50,75,100,100,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-04-26",75,100,75,100,100,50,100,75,100,75,100,75,100,50,75,100,100,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-04-27",75,100,75,100,100,50,100,50,100,75,100,75,100,50,75,100,100,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-04-28",75,100,75,100,100,50,100,50,100,75,100,75,100,50,75,100,100,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-04-29",75,100,75,100,100,50,100,50,100,75,100,75,100,50,75,100,100,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-04-30",75,100,75,100,100,50,100,50,100,75,100,75,100,50,75,100,100,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-01",75,100,75,100,100,50,100,50,100,75,100,75,100,50,75,100,100,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-02",75,100,75,100,100,50,100,50,100,75,100,75,100,50,75,100,100,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-03",75,100,75,100,100,50,100,50,100,75,100,75,100,50,75,100,100,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-04",75,100,75,100,100,50,100,50,100,75,100,75,75,50,75,100,100,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-05",75,75,75,100,100,50,100,50,100,75,100,75,75,50,75,100,100,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-06",75,75,75,100,100,50,100,50,100,75,100,75,75,50,75,100,100,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-07",75,75,75,100,100,50,100,50,100,75,100,75,75,50,75,100,100,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-08",75,75,75,100,100,50,100,50,100,75,100,75,75,50,75,100,100,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-09",75,75,75,100,100,50,100,50,100,75,100,75,75,50,75,100,100,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-10",75,75,75,100,100,50,100,50,100,75,100,75,75,50,75,100,100,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-11",75,75,75,100,100,50,100,50,100,75,100,75,75,50,75,100,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-12",75,75,75,100,100,50,100,50,100,75,100,75,75,50,75,100,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-13",75,75,75,100,100,50,100,50,100,75,100,75,75,50,75,100,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-14",75,75,100,100,100,50,100,50,75,75,100,75,75,50,75,100,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-15",75,75,100,100,100,50,100,50,75,75,100,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-16",75,75,100,100,100,50,100,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-17",75,75,100,100,100,50,100,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-18",75,75,100,100,100,50,100,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-19",75,75,100,100,100,50,100,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-20",75,75,100,100,100,50,100,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-21",75,75,100,100,100,50,100,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-22",75,75,75,100,100,50,100,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-23",75,75,75,100,100,50,100,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-24",75,75,75,100,100,50,100,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-25",75,75,75,100,100,50,75,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-26",75,75,75,100,100,50,75,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-27",75,75,75,100,100,50,75,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-28",75,75,75,75,100,50,75,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-29",75,75,75,75,100,50,75,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-30",75,75,75,75,100,50,75,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-05-31",75,75,75,75,100,50,75,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-06-01",75,75,75,75,100,50,75,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-06-02",75,75,75,75,100,50,75,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-06-03",75,75,75,75,100,50,75,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-06-04",75,75,75,75,100,50,75,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,100,75,100,75,75,0
"2020-06-05",75,75,75,75,100,50,75,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,75,75,100,75,75,0
"2020-06-06",75,75,75,75,100,50,75,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,75,75,100,75,75,0
"2020-06-07",75,75,75,75,100,50,75,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,75,75,100,75,75,0
"2020-06-08",75,75,75,75,100,50,75,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,75,75,100,75,75,50
"2020-06-09",75,75,75,75,75,50,75,50,75,75,75,75,75,50,75,75,75,0,100,75,100,100,75,100,75,75,100,75,75,50
"2020-06-10",75,75,75,75,75,50,75,50,75,75,75,75,75,50,75,50,75,0,100,75,100,100,75,100,75,75,100,75,75,50
"2020-06-11",75,75,75,75,75,50,75,50,75,75,75,75,75,50,75,50,75,0,100,75,100,100,75,100,75,75,100,75,75,50
"2020-06-12",75,75,75,75,75,50,75,50,75,75,75,75,75,50,75,50,75,0,100,75,100,100,75,100,75,75,100,75,75,50
"2020-06-13",75,75,75,75,75,50,75,50,75,75,75,75,75,50,75,50,75,0,100,75,100,100,75,100,75,75,100,75,75,50
"2020-06-14",75,75,75,75,75,50,75,50,75,75,75,75,75,50,75,50,75,0,100,75,100,100,75,100,75,75,100,75,75,50
"2020-06-15",75,75,75,75,75,50,75,50,75,75,75,25,75,50,75,50,75,0,100,75,75,75,75,75,75,75,100,75,75,50
"2020-06-16",75,75,75,75,75,50,75,50,75,75,75,25,75,50,75,50,75,0,100,75,75,75,75,75,75,75,100,75,75,50
"2020-06-17",75,75,75,75,75,50,75,50,75,75,75,25,75,50,75,50,75,0,100,75,75,75,75,75,75,75,100,75,75,50
"2020-06-18",75,75,75,75,75,50,75,50,75,75,75,25,75,50,75,50,75,0,100,75,75,75,75,75,75,75,100,75,75,50
"2020-06-19",75,75,50,75,75,50,75,50,75,75,75,25,75,50,75,50,75,0,100,75,75,75,75,75,75,75,100,75,75,50
"2020-06-20",75,75,50,75,75,50,75,50,75,75,75,25,75,50,75,50,75,0,100,75,75,75,75,75,50,75,100,75,75,50
"2020-06-21",75,75,50,75,75,50,75,50,75,75,75,25,75,50,75,50,75,0,100,75,75,75,75,75,50,75,75,75,75,50
"2020-06-22",75,75,50,75,75,50,75,50,75,75,75,25,75,50,75,50,75,0,100,75,75,75,75,75,50,75,75,75,75,50
"2020-06-23",75,75,50,75,75,50,75,50,75,75,75,25,75,50,75,50,75,0,100,75,75,75,75,75,50,75,75,75,75,50
"2020-06-24",75,75,50,75,75,50,75,50,75,75,75,25,75,50,75,50,75,0,100,75,75,75,75,75,50,75,75,75,75,50
"2020-06-25",75,75,50,75,75,50,75,50,75,75,75,25,75,50,75,50,75,0,100,75,75,75,75,75,50,75,75,75,75,50
"2020-06-26",75,75,50,75,75,50,75,50,75,75,75,25,75,50,75,50,75,0,100,75,75,75,75,75,50,75,75,75,75,50
"2020-06-27",75,75,50,75,75,50,75,50,75,75,75,25,75,50,75,50,75,0,100,75,75,75,75,75,50,75,75,75,75,50
"2020-06-28",75,75,50,75,75,50,75,50,75,75,75,25,75,50,75,50,75,0,100,75,75,75,75,75,50,75,75,75,75,50
"2020-06-29",75,75,50,75,75,50,75,50,75,75,75,25,75,50,75,50,50,0,100,75,75,75,75,75,50,75,75,75,75,50
"2020-06-30",75,75,50,75,75,50,75,50,75,75,75,25,75,50,75,50,50,0,100,75,75,75,75,75,50,75,75,75,75,50
"2020-07-01",75,75,50,75,75,50,75,50,75,75,75,25,75,50,75,50,50,0,75,75,75,75,75,75,50,75,75,75,75,50
"2020-07-02",75,75,50,75,75,75,75,50,75,75,75,75,75,50,75,50,50,0,75,75,75,75,75,75,50,75,75,75,75,50
"2020-07-03",75,75,50,75,75,75,75,50,75,75,75,75,75,50,75,50,50,0,75,75,75,75,75,75,50,75,75,75,75,50
"2020-07-04",75,75,50,75,75,75,75,50,75,75,75,75,75,50,75,50,50,0,75,75,75,75,75,75,50,75,75,75,75,50
"2020-07-05",75,75,50,75,75,75,75,50,75,75,75,75,75,50,75,50,50,0,75,75,75,75,75,75,50,75,75,75,75,50
"2020-07-06",75,75,50,75,75,75,75,50,75,75,75,75,75,50,75,50,50,0,75,75,75,75,75,75,50,75,75,75,75,50
"2020-07-07",75,75,50,75,75,75,75,50,75,75,75,75,75,50,75,50,50,0,75,75,75,75,75,50,50,75,75,75,75,50
"2020-07-08",75,75,50,75,75,75,75,50,75,75,75,75,75,50,75,50,50,0,75,75,75,75,75,50,50,75,75,75,75,50
"2020-07-09",75,75,50,75,75,75,75,50,75,75,75,75,75,50,75,50,50,0,75,75,75,75,75,50,50,75,75,75,75,50
"2020-07-10",75,75,75,75,75,75,75,50,75,75,75,75,75,50,75,50,50,0,75,75,75,75,75,50,50,75,75,75,75,50
"2020-07-11",75,75,75,75,75,75,75,50,75,75,75,75,75,50,75,50,50,0,75,75,75,75,75,50,50,75,75,75,75,50
"2020-07-12",75,75,75,75,75,75,75,50,75,75,75,75,75,50,75,50,50,0,75,75,75,75,75,50,50,75,75,75,75,50
"2020-07-13",75,75,75,75,75,75,75,50,75,75,75,75,75,50,75,50,50,0,75,75,75,75,75,50,50,75,75,75,75,50
"2020-07-14",75,75,75,75,75,75,75,50,75,75,75,75,75,50,75,50,50,0,75,75,75,75,75,50,50,75,75,75,75,50
"2020-07-15",75,75,75,50,75,75,75,50,75,75,75,75,75,50,75,50,50,0,75,75,75,75,75,50,50,75,75,75,75,50
"2020-07-16",75,75,75,50,75,75,75,50,75,75,75,75,75,50,75,50,50,0,75,75,75,75,75,50,50,75,75,75,75,50
"2020-07-17",75,75,75,50,75,75,75,50,75,75,75,75,75,50,75,50,50,0,75,75,75,75,75,50,50,75,75,75,75,50
"2020-07-18",75,75,75,50,75,75,75,50,75,75,75,75,75,50,75,50,50,0,75,75,75,75,75,50,50,75,75,75,75,50
"2020-07-19",75,75,75,50,75,75,75,50,75,75,75,75,75,50,75,50,50,0,75,75,75,75,75,50,50,75,75,75,75,50
