"Date","Austria","Belgium","Bulgaria","Croatia","Cyprus","Czechia","Denmark","Estonia","Finland","France","Germany","Greece","Hungary","Ireland","Italy","Latvia","Lithuania","Luxembourg","Malta","Netherlands","Norway","Poland","Portugal","Romania","Slovakia","Slovenia","Spain","Sweden","Switzerland","United.Kingdom"
11,3.33844877037311,2.23076219129745,1.18648457132029,3.83960220190571,1.55781059843862,2.46782827231127,1.10211596475377,1.3742107372098,1.22694296932951,1.96773583208552,2.82031659463711,2.45601809118358,2.32385427192358,3.41476425475111,2.13574217359156,1.41555089661527,0.771441212370735,0.912538480768319,0.81029919487425,2.17755341452509,1.54380603946594,2.17908724346375,2.89434270802082,2.61365807273675,1.14364245289202,1.286047463586,3.05972579106835,1.24897562941199,2.63459761044719,2.61840218599468
12,3.05994293872271,2.19102670055771,1.12781966296188,4.01251986376066,1.61108186148794,2.1992754604067,1.10438498638855,1.3138589620119,1.18660888009137,1.97994691310442,2.70795447093307,2.12793558073586,2.1811277768992,3.07876176771066,2.06664947340833,1.32077550243929,0.729519090931722,0.834047228050834,0.815296423119629,2.12837202232618,1.40903767678017,2.07384191044801,2.65429931212502,2.60322960878805,1.139876957477,1.30505369559221,2.7541539115529,1.18889867542387,2.51263430722761,2.48130951119682
13,2.79845011588755,2.15130550440229,1.08213994571259,4.04574456265707,1.64205429477968,1.98258487759984,1.13239647386106,1.23755664739246,1.1585355127706,2.04954382036797,2.60687354402517,1.8491239871899,2.02942820725273,2.74676963778983,2.00268294603217,1.23419644238245,0.703865320076425,0.782517352935867,0.855279261896948,2.07871920971181,1.33739250037762,1.97614052085208,2.44091156593211,2.53153157061644,1.15997132293594,1.29795108941022,2.52688615677299,1.18124578032556,2.41435029895346,2.38140254749989
14,2.55872499284011,2.1091993379741,1.04768149964979,4.00144539408231,1.63742367074791,1.81371066550077,1.1814454810453,1.16231502697475,1.1407773380154,2.15009043118301,2.5150729644637,1.6432306657094,1.87377686324244,2.4417008421022,1.94009954397814,1.1537364939827,0.689459131920205,0.745465216979491,0.927096552880724,2.02042913060587,1.31514212246276,1.88824402567742,2.24946865862877,2.40405146201451,1.19028387220094,1.26822640152743,2.36120101997241,1.20959340493786,2.32468637506123,2.30734647030366
15,2.33872189155273,2.06779178547391,1.01889810970213,3.92413157665488,1.59151392466923,1.68326539359805,1.25082047911058,1.09805213154245,1.13275805472184,2.24946891564618,2.42100497914376,1.50999750645185,1.72257775676205,2.1774371046827,1.87370682931798,1.07511086108833,0.683658878222366,0.71494306580228,1.02470732065816,1.95237124212014,1.32225372060952,1.81126993744206,2.07259102537986,2.24056171337206,1.21664875174195,1.21689520630609,2.23564407990349,1.25890829606379,2.22146726400467,2.24694153231436
16,2.13349657064678,2.02511677073426,0.993013673217428,3.81792057468412,1.50803747919471,1.57400635054567,1.33869796754292,1.04046820398331,1.13446785635279,2.30746599719941,2.31977025753364,1.43874955245446,1.58312794458237,1.9606496256609,1.80063292811251,0.999217825187795,0.68616752382209,0.686243314573345,1.13139265383945,1.87657271993991,1.34201206997693,1.7437821392154,1.90609554574557,2.06085580631911,1.23174185078102,1.15045979479248,2.13661980063092,1.31887945198902,2.09309172975435,2.1931764864206
17,1.94056399111081,1.97436742814814,0.96669454751723,3.6689803584124,1.40253308870944,1.47162552435816,1.43718091560159,0.982333230027839,1.14375325546879,2.29369216649148,2.21128222200389,1.41626114387532,1.45779540460861,1.78244886269417,1.72561392512077,0.928584001109557,0.700201463102041,0.656263979062319,1.23000695680897,1.79491923558288,1.35904845971308,1.68395419993109,1.74812760052776,1.88609007544684,1.23061434348009,1.07937880518513,2.05141959013873,1.38580954923767,1.9315286675978,2.14348048375141
18,1.75963304327542,1.90512526717831,0.937123032045393,3.46232529421992,1.29273241230522,1.36747446814309,1.53506965866878,0.919924191266987,1.15467719129284,2.22717661735274,2.09529289237588,1.42097654260538,1.34678584410532,1.63345050848628,1.65109366026971,0.865466176408013,0.730890057057041,0.625597286364777,1.30946811498014,1.70750524031156,1.36097100949877,1.63204714493891,1.5995282733654,1.72586217535805,1.21356880126943,1.01213179642971,1.96933464522717,1.45818512319806,1.74503167044023,2.09410483108112
19,1.58999115951815,1.80969577172694,0.906706076498652,3.18359781626022,1.19010935222905,1.26264914699128,1.61796467895583,0.857489724323641,1.16075743502897,2.12561195177336,1.97054366091229,1.43132190062172,1.25545677891425,1.51086606082571,1.57574988736262,0.812549486862906,0.781942704732499,0.599852341647921,1.3583742125066,1.61506648749009,1.34156777070558,1.5868404693769,1.46355285973196,1.58483502988021,1.18782724099709,0.951454865341665,1.88171220438797,1.5308399227403,1.55371836946039,2.03918485439996
20,1.43134914360774,1.68606322168445,0.882016095989155,2.85016184709573,1.10361074198216,1.16554501607882,1.67366463964037,0.802161055141563,1.1558245992213,2.00306796993143,1.84293223138925,1.43468008180341,1.18692057420015,1.41684739548095,1.49780664476792,0.769301741925083,0.847839633688171,0.582479943163211,1.37384877473153,1.51800197579419,1.30249578806839,1.54433977262411,1.34528866364706,1.46880817285864,1.15913027253589,0.89930765766856,1.78461948359283,1.59518722734467,1.38058105248897,1.97469116059749
21,1.28360011668694,1.54783686123221,0.868246798612107,2.49856030609052,1.03456432904722,1.08221268089178,1.69700681450971,0.762571665295731,1.13736115575645,1.87208320374253,1.71662738627682,1.42456547293085,1.142831311075,1.35220184053634,1.41585805571341,0.734687796131959,0.91513412582934,0.572900756172939,1.36092849867575,1.41738948407771,1.2469706405175,1.49968900558364,1.24363124649106,1.37801844043015,1.13164125103969,0.854809735173395,1.67332064809396,1.64177782867116,1.23705283748718,1.89912277898147
22,1.14758945316253,1.41532543436874,0.868952377953157,2.16385629671472,0.977873456647289,1.01350411235461,1.69094199126247,0.741765269038687,1.10916010479714,1.73713408604063,1.59175282371895,1.3959497231111,1.12328256733414,1.314679862288,1.33066062397537,0.708339673258237,0.963488291167075,0.568400331863585,1.32393407870114,1.31786964903309,1.17874381072437,1.44795699528144,1.15847017837349,1.30728543261352,1.1087549926271,0.817399215410451,1.55195763672156,1.66254454186095,1.12389100140642,1.81375711069697
23,1.02673360110367,1.30310671662153,0.885440622847618,1.87068897339831,0.92696673684886,0.95853528456589,1.65857338211931,0.738512776653887,1.07815533260803,1.60029027797409,1.47005251800545,1.35027668009323,1.12929787477797,1.30194607300302,1.24660166981136,0.69033214613507,0.969816689180452,0.566137587280382,1.26283936928912,1.22706473216411,1.10285145615545,1.38599773938625,1.08884262241441,1.25322265533568,1.09269362728468,0.787165027585062,1.42734913159707,1.65491606351151,1.03647662030955,1.72449675046104
24,0.923972538419329,1.21502123323792,0.917116447811431,1.63085079658223,0.876935220444467,0.91320520729379,1.60157317885093,0.747940404953694,1.04726107501263,1.46621234320283,1.35881534233489,1.29397616106827,1.15912545620251,1.31130636811602,1.16900392573505,0.676192221258391,0.924812283374628,0.565873048273591,1.17876469642118,1.15129262841325,1.02535125147554,1.3148223529984,1.03176233992908,1.2127131810002,1.08063337054853,0.765842356377896,1.30815049486925,1.62513434270778,0.970842045313937,1.63897295870261
25,0.839783494206218,1.15044200236442,0.963861045915099,1.43940628447183,0.826440352272129,0.874029803513186,1.52302340592768,0.763348959902646,1.01705472552629,1.33932167882762,1.26391963719813,1.22998297566338,1.2119650191234,1.33572368628038,1.10124506463629,0.663925657573737,0.845050274157031,0.572089032461917,1.07519539987275,1.09355070749391,0.951509600290483,1.23920288502033,0.985170035566004,1.18214554879316,1.06994993326778,0.752488144228588,1.20007746822816,1.58091603611509,0.922714365681285,1.55956884261446
26,0.772908385709213,1.10479756021814,1.02420007081792,1.28995702326645,0.777556814059297,0.840394941735026,1.42656186516319,0.780399517820347,0.986704637335536,1.22197801238853,1.18556061206745,1.15973503142109,1.28591349835422,1.3683647669212,1.04413206999656,0.653174319953933,0.753171816391528,0.592332236842739,0.963489115993442,1.05341953153772,0.885329762355145,1.16646813958754,0.950237511837357,1.16071423159504,1.06089716839575,0.744134146234404,1.10664262934972,1.52638127004193,0.886968842877071,1.48430247001143
27,0.721824042094544,1.07181298472932,1.09784050217059,1.17499433655629,0.731209158806271,0.812916934435184,1.31827226131944,0.801435176718244,0.956597631467374,1.11494771666354,1.12174393661801,1.08642971005901,1.36685643008967,1.40638491986286,0.996273065331381,0.643398955137331,0.667476927713539,0.630365772694212,0.854055451305286,1.02862983574592,0.827975093165585,1.10287837744987,0.92626867853158,1.14649310878585,1.06266808963329,0.736106582223178,1.02736832485341,1.46325750371309,0.859671548926519,1.41092665619879
28,0.683629256615128,1.0471992800379,1.18050609985601,1.08558706669466,0.686802443699847,0.788838312700047,1.20678758140107,0.821892832963538,0.929302481526843,1.02050961513493,1.0687111845308,1.0123538593709,1.43225253499701,1.44746247588583,0.95563404674245,0.636712887043771,0.599566852745773,0.683552020523181,0.755475365995853,1.01627619246941,0.778091001935191,1.05135700524338,0.909232141593755,1.13635590319051,1.08415867662133,0.724547252631238,0.960199750882053,1.39347456953289,0.837049742126543,1.33771441575353
29,0.655637074418338,1.02930612356148,1.26057451504713,1.01557907815222,0.644735141547603,0.766124424568685,1.1001891742946,0.834294302594953,0.910911410179976,0.944078184143178,1.0216795958052,0.939648700111311,1.45956450029067,1.4879073675994,0.921175564093713,0.641085406868145,0.553057948757801,0.740977715148787,0.672285117726917,1.013170927351,0.732879728188414,1.01196443037505,0.894676383545431,1.12488818534195,1.13194469248058,0.708387453980941,0.903430682851641,1.31888424205939,0.816726839893929,1.26453259232753
30,0.636377262357599,1.01642240367522,1.32254626972967,0.962431666588609,0.606462403456691,0.742234810912722,1.00361182359691,0.834487021320511,0.904807067476807,0.890409735623412,0.976497258610685,0.871024333211407,1.4322852869238,1.52477745308407,0.893822676815989,0.667519896500819,0.525771515284328,0.78650391987595,0.606521926345725,1.01666583840163,0.691385152760387,0.984105126012144,0.878123696659884,1.10817135650034,1.20211809997847,0.691806154674232,0.856427070146164,1.24437686492662,0.797650569034556,1.19413466814651
31,0.624921181255696,1.00619567284627,1.35387177658301,0.924454183265253,0.573735342855171,0.717430366818888,0.92091168502332,0.817227476745835,0.910226973574874,0.860825953014038,0.932369642063692,0.810013186216901,1.35373490454199,1.55251979489301,0.875086382140661,0.722218060621769,0.516074450710742,0.806268410841771,0.555194051536534,1.02541724580426,0.654140851157264,0.96643059566756,0.857382158777223,1.08424604354676,1.27740043438776,0.68175544017779,0.819557160122747,1.17815719947868,0.780096502842409,1.1313173156016
32,0.618647471361132,0.995389216233805,1.34983042447455,0.898907086667012,0.549834286333272,0.695338940208709,0.854299991647051,0.779734500979609,0.921083367607225,0.86105969989467,0.890466717079767,0.760623347771412,1.25190587563429,1.55843035494036,0.865391902107758,0.805443158437675,0.523559508763894,0.798275073690528,0.514353735385061,1.03725879946684,0.623340368202341,0.959127639828717,0.835741635031613,1.05745903906787,1.32315456190781,0.683455109387113,0.793137214301814,1.12617546916965,0.764274697123437,1.07907686805576
33,0.614679869629704,0.982112925079588,1.31895983630454,0.884729611138234,0.538893059337676,0.682177298605544,0.804970122127845,0.731187901586562,0.929784649799453,0.896756920745196,0.853356381776491,0.72567698349874,1.15504974161217,1.52879781722783,0.863402684648147,0.911898840620605,0.548976382412178,0.77483462989574,0.482072951551107,1.04732715203408,0.601694120364832,0.961961353358555,0.818849641959272,1.03252178016336,1.30782782798263,0.695953875985296,0.776401134995099,1.08908603848315,0.750230100118291,1.03727030324222
34,0.609872184273513,0.967065094644309,1.278455792632,0.881122390421294,0.543866453701077,0.682615653494983,0.773594957110148,0.686090860800494,0.930575570552042,0.964072621425322,0.821933024793894,0.705719125510888,1.07833852279694,1.4621072209273,0.86706394793732,1.02620462566467,0.589196457884779,0.748824874352289,0.459972791092205,1.05041798501723,0.592420259327408,0.972591531747533,0.811532566419149,1.0119198751093,1.21673923784239,0.712604656590676,0.767276439566594,1.06410530245444,0.735623190574857,1.00508826579521
35,0.601204255142819,0.953017684554461,1.23862234447955,0.885339412726171,0.564044083359673,0.701078340801902,0.759720552324134,0.653218641903122,0.923094545506483,1.05455715365903,0.795644090886082,0.695948466725804,1.02575362741287,1.36550336779148,0.873769326251008,1.11920064348404,0.640361079436318,0.723058568999414,0.450202463195137,1.04344623348096,0.597146286046054,0.986530408649266,0.815606351756429,0.994109658215069,1.06771082976308,0.72559880473966,0.763448592265714,1.04712480485351,0.71755666750051,0.981424668000649
36,0.587025639548135,0.943952524689242,1.20447622762625,0.890649605997943,0.595778796994509,0.737064161763873,0.761875132811087,0.634816336170794,0.912317459409637,1.15925297610771,0.772881201558859,0.689946292579854,0.991141633040748,1.24921499861992,0.881124632261823,1.17054220919119,0.701296649998327,0.698775839401325,0.451682678257792,1.02594415881412,0.614561585581401,0.998550402477639,0.830366691293996,0.978066174993365,0.897447453598835,0.728062525888615,0.763357029311281,1.03475641353574,0.696300866020474,0.965633588164445
37,0.568885801094967,0.941197743165745,1.17705101378231,0.891328046317798,0.634736369702911,0.78297571419526,0.77789897716266,0.630474717079027,0.906108601704818,1.26304751850003,0.753004724558077,0.681047128965206,0.964699614147302,1.1285493828213,0.888185900157144,1.18067799687558,0.769949142041279,0.677827980536349,0.464866307407171,1.00065177011905,0.641540516115893,1.0027636943676,0.85221023230651,0.963111280681748,0.737371996265343,0.719598207708454,0.765831816136586,1.02602558990993,0.674397581848378,0.958112323802377
38,0.550957852131708,0.940038861356125,1.15565328468402,0.88239536523137,0.675799849556215,0.828527567111746,0.803214720258489,0.635875296653831,0.907753528340646,1.34540361926943,0.736886695432925,0.664857453278475,0.938491516252611,1.01727582915131,0.895169699331023,1.15940443555295,0.842859719477401,0.659745537299639,0.492552251746577,0.9730998949002,0.67502852354444,0.99606253705323,0.878188812028157,0.949748298387205,0.604949267787912,0.706906291642277,0.770938949127888,1.02217086577673,0.655692185655204,0.960385018487101
39,0.537656813313344,0.93690330711757,1.14059045485445,0.860634413151588,0.713159971220405,0.866521054848393,0.832810817585717,0.642282325420607,0.914757267316573,1.38370340700726,0.727236444848558,0.640871205345113,0.908942447447491,0.921750732439355,0.901555968471718,1.11878276849334,0.923699602429141,0.647474571494652,0.534482184778927,0.947797940349611,0.711222807093924,0.979645613585723,0.900820426362426,0.939820740127935,0.503735522641935,0.699721798217543,0.779928313490641,1.02467685968111,0.645148405069074,0.971985599463606
40,0.531371161795941,0.928571422830451,1.13538510540199,0.827109053097123,0.74433496907626,0.889400189449789,0.862320774140804,0.64234949413863,0.924566110107548,1.35508669399642,0.726113372833866,0.6160434250955,0.876553856500367,0.844287783777013,0.906316584100552,1.07200208815584,1.01748384645252,0.648079877988958,0.591233689966267,0.925907952198613,0.747765591413643,0.959720883285376,0.915192963450999,0.936578614352832,0.429707693378058,0.701469131239394,0.793150560881981,1.03375451591566,0.645592009125462,0.990269451078615
41,0.532200576908604,0.911388374609435,1.13653160525968,0.785093398014057,0.77008426370828,0.890846180467074,0.889049296018619,0.636678969661792,0.934681680574625,1.26341266093695,0.734229006724614,0.597764482859639,0.843938979714699,0.786151515463179,0.908020568947424,1.02372888702841,1.1201941799276,0.66371663934565,0.668834066446376,0.9045322925729,0.784103981347292,0.94170559380459,0.918345294498533,0.940016896066996,0.378892617289716,0.71091612900072,0.808010256491432,1.04600974528747,0.655299889949533,1.01079478238249
42,0.539732265015268,0.884492169760797,1.13888000099479,0.739255616433135,0.790618285810061,0.872932792229523,0.912297968211859,0.626585480884283,0.942222791763294,1.12435222425252,0.749168409106239,0.592050032707202,0.816260359697858,0.747687190324801,0.905537948444115,0.974951111455113,1.22234833780299,0.690000943136492,0.770869261214987,0.879649049725214,0.816244406644001,0.928563173952053,0.908046935684257,0.947401877996692,0.347879596370648,0.721568621954873,0.818835149717118,1.05528194352024,0.669014563394557,1.02802163136532
43,0.552399075707869,0.852848264350784,1.13796157020287,0.694211292933535,0.804716534902829,0.842763864580278,0.933122471225344,0.613160301314594,0.948204691355158,0.966063337283066,0.765431137872133,0.602731510021146,0.79737526207487,0.727478655119956,0.898490954930903,0.928905694636574,1.30573142093862,0.720514023516918,0.888487651096526,0.848789448698554,0.841511252918848,0.920772463473674,0.88306795559631,0.95731452068792,0.333873274720096,0.725469095066455,0.82111436747149,1.05703694123875,0.681386272529749,1.03754235571761
44,0.568795709471567,0.820148594412631,1.12847272917303,0.653690939260237,0.810667183874862,0.806117815710397,0.951499650598033,0.599327648323535,0.956089099194839,0.818747141127632,0.776680783237545,0.631858761101809,0.79089516546262,0.72123324380636,0.888910383820238,0.887386058371656,1.35157536328833,0.748035735044797,1.00573453730052,0.812279005719643,0.860422649586057,0.917541114896195,0.849589378505038,0.968418529411653,0.338139288975592,0.716129737004302,0.815061904919111,1.05064898858408,0.687780499058745,1.03824858379202
45,0.589536643208206,0.788485795248547,1.10772126880597,0.619339041520518,0.806418725386847,0.768615612804488,0.965785865649573,0.588500137025144,0.965718768055614,0.706663140944879,0.779290258743601,0.677904234624053,0.799574341920098,0.723641845911307,0.879832542726175,0.848537232241775,1.35365617888725,0.76650782482465,1.10872860277542,0.773187166378637,0.87030358462539,0.915892727751236,0.813743788674042,0.979441300473436,0.363392829037763,0.69467028981054,0.803907475652363,1.03897537367226,0.686488934392739,1.03216739045955
46,0.616017584560751,0.758936820355495,1.08319484577575,0.594048805753469,0.791903750047241,0.737698145293487,0.973924354221686,0.584887967729104,0.973982178057037,0.631052645890953,0.774040796693815,0.736763103460172,0.821868943955955,0.730253922254568,0.873561107200789,0.812809446479705,1.32025616842336,0.774545271430299,1.18428029657125,0.735603807782918,0.870896997628724,0.914630592814952,0.780524864754505,0.990637216616652,0.410416158856376,0.665251869296777,0.787570161968999,1.02602645209192,0.679867543838656,1.02228690319787
47,0.647256704938323,0.732757437427038,1.06229827431904,0.578330381850922,0.768388622665893,0.718564417033364,0.974781990911661,0.594044470750969,0.978954029685508,0.589126169535245,0.764726797372528,0.798222057278935,0.84978613632293,0.73636676657576,0.870591650673304,0.780505930165116,1.26478092586558,0.77657049605653,1.22528154125742,0.70231640996672,0.867497482071869,0.915196784839805,0.754865711610028,1.0037917662977,0.478765233041094,0.631854639657534,0.769921784928671,1.0137126484907,0.673692406668212,1.01059331407515
48,0.6805186254522,0.710564798610766,1.04770516699088,0.570698968467061,0.740772021276841,0.713377610330959,0.967913473719576,0.623754025900559,0.979469618300949,0.572752974969705,0.754944241462987,0.846058345456534,0.875204296466507,0.738374218275519,0.86952122947492,0.749729159657343,1.20437664643652,0.778574454143201,1.23440954136707,0.674477721308304,0.86323367222899,0.919639433556435,0.740787233081673,1.01818262168001,0.566151554062614,0.597702574860756,0.750865607217035,1.00165085696172,0.672141084182939,0.998140259598554
49,0.71157020478006,0.692710057764059,1.03755362301914,0.569733956696911,0.715727206088616,0.720892577125767,0.955127291992656,0.676158615365295,0.975829111666271,0.575441463325312,0.746843827021124,0.871347217393307,0.890835073106635,0.735247510326017,0.868131951832124,0.721998455355877,1.1518535170268,0.782578084602698,1.22363037279721,0.653058839696305,0.855110620508124,0.930385477442282,0.737328625897503,1.03145393386376,0.665895407758213,0.565602156117748,0.727409153155333,0.989809439643483,0.675303118353326,0.985226814956765
50,0.735106206954639,0.680020292347196,1.02717956412629,0.571591506294882,0.695731735016522,0.737059928451583,0.941970084378422,0.750241900612342,0.96998288920158,0.589663608271121,0.741129641059531,0.877655688684969,0.890388915374794,0.730486797039174,0.864358384675502,0.701568130913021,1.10830340529249,0.789351523188767,1.20687927418895,0.638456091379009,0.84580644227826,0.949517805481064,0.742079279105274,1.04117792412706,0.769293942306073,0.538617508886232,0.697945279086043,0.978669400767476,0.681675624580115,0.972578945002398
51,0.747950003230638,0.67282015299616,1.01121220078224,0.572673785923375,0.681430288905917,0.756971659575942,0.932157364733196,0.839613880523953,0.964420675241025,0.609148509136574,0.736473273343033,0.869448731508973,0.873790558931218,0.727220916750948,0.857791361898905,0.691788617441674,1.07102794157001,0.798401812210451,1.19845165928339,0.631811938426105,0.838178564929661,0.976258802563278,0.75298990117677,1.04550386219119,0.868787473813715,0.519912859264747,0.66640608869745,0.969393926709953,0.688478196216207,0.961214244602942
52,0.751977627172662,0.671380312500084,0.987166932655972,0.57417256341639,0.674824780991008,0.775936638852493,0.925687110150355,0.929688193636316,0.956747784193496,0.628113679478646,0.731493938588116,0.855598898530499,0.849159706999395,0.726240489016753,0.849349642963349,0.698439164300222,1.03961391529177,0.809073208373622,1.21082832173223,0.635909523913788,0.835910089981584,1.00691653086098,0.768918237322325,1.04124032482643,0.951310684962358,0.512633818644864,0.635501662671259,0.965354126227853,0.69180722456342,0.952891688757809
53,0.751121989149738,0.676059454215653,0.955407454520144,0.579706217565635,0.678285552958238,0.792075153557248,0.921761408533092,1.00411224621638,0.941597278720274,0.644365918665402,0.727336038981818,0.847734182294177,0.823614045401009,0.728160071725321,0.839866036233975,0.722334913805413,1.01317608296405,0.822730318405744,1.25512580497895,0.652658306656283,0.839891873260088,1.0372292334532,0.789236157240651,1.02588576810014,1.00206657455114,0.518578555959704,0.610586274566943,0.96949763315945,0.690200539495673,0.947803947200585
54,0.74813883978756,0.687092151659595,0.920991737483451,0.591974231554286,0.689951181681773,0.806396118249723,0.919045492607645,1.057177764832,0.915705634135387,0.65581901169716,0.726480836534887,0.847540453694753,0.802767339700722,0.733932866640022,0.8294095245086,0.757434811693388,0.986111461499393,0.84450459589536,1.33943689472642,0.679270199959683,0.849301644595962,1.06256447752163,0.8161086885986,1.00023823523678,1.0113534619926,0.537895955025983,0.595444936493011,0.979345230753743,0.685656493673999,0.943972032269341
55,0.745500722149288,0.70481361881086,0.891603099786311,0.614266391239703,0.70648203837894,0.822138248666744,0.914364991707773,1.0938689742981,0.879630595783477,0.657215548472218,0.729288326251189,0.846166114862259,0.790551513892253,0.740748776714117,0.818421055337253,0.798944480624032,0.954349810494187,0.878334783758523,1.45936878882719,0.711432107678301,0.860587540158866,1.07896298249751,0.847833769082507,0.966830533595493,0.977896900748687,0.567517640518367,0.591923266799706,0.990231104494874,0.679276797802907,0.938555032216368
56,0.746131238878545,0.730621218639183,0.872701073632391,0.649217503044422,0.727550370954267,0.839729199874499,0.905923337419754,1.12050283474979,0.836769817429441,0.64838484699713,0.734777806027852,0.839253638195289,0.788769907366761,0.74535629030308,0.806845356020557,0.845379982377746,0.916849165288465,0.919269082825036,1.59341202735597,0.74409380795682,0.8706983154556,1.08665541451748,0.8793075213867,0.929364687686253,0.917291600630336,0.602813420770289,0.601555627941135,0.999277280642557,0.670735072728624,0.929209159249119
