"Date","Austria","Belgium","Bulgaria","Croatia","Cyprus","Czech.Republic","Denmark","Estonia","Finland","France","Germany","Greece","Hungary","Ireland","Italy","Latvia","Lithuania","Luxembourg","Malta","Netherlands","Norway","Poland","Portugal","Romania","Slovak.Republic","Slovenia","Spain","Sweden","Switzerland","United.Kingdom"
2020-04-23,"4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","3","4","4","4","4","3","4","4","4","3","4","4","3","4","4"
2020-04-24,"4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","3","4","4","4","4","3","4","4","4","3","4","4","3","4","4"
2020-04-25,"4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","3","4","4","4","4","3","4","4","4","3","4","4","3","4","4"
2020-04-26,"4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","3","4","4","4","4","3","4","4","4","3","4","4","3","4","4"
2020-04-27,"4","4","4","4","4","3","4","4","4","4","4","4","1","4","4","3","4","4","4","4","3","4","4","4","3","4","4","3","4","4"
2020-04-28,"4","4","4","4","4","3","4","4","4","4","4","4","1","4","4","3","4","4","4","4","3","4","4","4","3","4","4","3","4","4"
2020-04-29,"4","4","4","4","4","3","4","4","4","4","4","4","1","4","4","3","4","4","4","4","3","4","4","4","3","4","4","3","4","4"
2020-04-30,"4","4","4","4","4","3","4","4","4","4","4","4","1","4","4","3","4","4","4","4","3","4","4","4","3","4","4","3","4","4"
2020-05-01,"4","4","4","4","4","3","4","4","4","4","4","4","1","4","4","3","4","4","4","4","3","4","4","4","3","4","4","3","4","4"
2020-05-02,"3","4","4","4","4","3","4","4","4","4","4","4","1","4","4","3","4","4","4","4","3","4","4","4","3","4","4","3","4","4"
2020-05-03,"3","4","4","4","4","3","4","4","4","4","4","4","1","4","4","3","4","4","4","4","3","4","4","4","3","4","4","3","4","4"
2020-05-04,"3","4","4","4","4","3","4","4","4","4","4","4","1","4","4","3","4","4","4","4","3","4","4","4","3","4","4","3","4","4"
2020-05-05,"3","4","4","4","4","3","4","4","4","4","4","3","1","4","4","3","4","4","4","4","3","4","4","4","3","4","4","3","4","4"
2020-05-06,"3","4","4","4","4","3","4","4","4","4","4","3","1","4","4","3","4","4","4","4","3","4","4","4","3","4","4","3","4","4"
2020-05-07,"3","4","4","4","4","3","4","4","4","4","4","3","1","4","4","3","4","4","4","4","3","4","4","4","3","4","4","3","4","4"
2020-05-08,"3","4","4","4","4","3","4","4","4","4","4","3","1","4","4","3","4","4","4","4","3","4","4","4","3","4","4","3","4","4"
2020-05-09,"3","4","4","4","4","3","4","4","4","4","4","3","1","4","4","3","4","4","4","4","3","4","4","4","3","4","4","3","4","4"
2020-05-10,"3","4","4","4","4","3","4","4","4","4","4","3","1","4","4","3","4","4","4","4","3","4","4","4","3","4","4","3","4","4"
2020-05-11,"3","4","4","3","4","3","4","4","4","4","4","3","1","4","4","3","4","3","4","4","3","4","4","4","3","4","4","3","4","4"
2020-05-12,"3","4","4","3","4","3","4","4","4","4","4","3","1","4","4","3","4","3","4","4","3","4","4","4","3","4","4","3","4","4"
2020-05-13,"3","4","4","3","4","3","4","4","4","4","4","3","1","4","4","3","4","3","4","4","3","4","4","4","3","4","4","3","4","4"
2020-05-14,"3","4","4","3","4","3","4","4","4","4","4","3","1","4","4","3","4","3","4","4","3","4","4","4","3","3","4","3","4","4"
2020-05-15,"3","4","4","3","4","3","4","4","4","4","4","3","1","4","4","3","4","3","4","4","3","4","4","4","3","3","4","3","4","4"
2020-05-16,"3","4","4","3","4","3","4","4","4","4","4","3","1","4","4","3","4","3","4","4","3","4","4","4","3","3","4","3","4","4"
2020-05-17,"3","4","4","3","4","3","4","4","4","4","4","3","1","4","4","3","4","3","4","4","3","4","4","4","3","3","4","3","4","4"
2020-05-18,"3","4","4","3","4","3","4","4","4","4","4","3","1","4","0","3","4","3","4","4","3","4","4","4","3","3","4","3","4","4"
2020-05-19,"3","4","4","3","4","3","4","4","4","4","4","3","1","4","0","3","4","3","4","4","3","4","4","4","3","3","4","3","4","4"
2020-05-20,"3","4","4","3","4","3","4","4","4","4","4","3","1","4","0","3","4","3","4","4","3","4","4","4","3","3","4","3","4","4"
2020-05-21,"3","4","4","3","3","3","4","4","4","4","4","3","1","4","0","3","4","3","4","4","3","4","4","4","3","3","4","3","4","4"
2020-05-22,"3","4","4","3","3","3","4","4","4","4","4","3","1","4","0","3","4","3","4","4","3","4","4","4","3","3","4","3","4","4"
2020-05-23,"3","4","4","3","3","3","4","4","4","4","4","3","1","4","0","3","4","3","4","4","3","4","4","4","3","3","4","3","4","4"
2020-05-24,"3","4","4","3","3","3","4","4","4","4","4","3","1","4","0","3","4","3","4","4","3","4","4","4","3","3","4","3","4","4"
2020-05-25,"3","4","4","3","3","2","4","4","4","4","4","3","1","4","0","3","4","3","4","4","3","4","4","4","3","3","4","3","4","4"
2020-05-26,"3","4","4","2","3","2","4","4","4","4","4","3","1","4","0","3","4","3","4","4","3","4","4","4","3","3","4","3","4","4"
2020-05-27,"3","4","4","2","3","2","4","4","4","4","4","3","1","4","0","3","4","3","4","4","3","4","4","4","3","3","4","3","4","4"
2020-05-28,"3","4","4","2","3","2","4","4","4","4","4","3","1","4","0","3","4","3","4","4","3","4","4","4","3","3","4","3","4","4"
2020-05-29,"3","4","4","2","3","2","4","4","4","4","4","3","1","4","0","3","4","3","4","4","3","4","4","4","3","3","4","3","4","4"
2020-05-30,"3","4","4","2","3","2","4","4","4","4","4","3","1","4","0","3","4","3","4","4","3","2","4","4","3","3","4","3","3","4"
2020-05-31,"3","4","3","2","3","2","4","4","4","4","4","3","1","4","0","3","4","3","4","4","3","2","4","4","3","3","4","3","3","4"
2020-06-01,"3","4","3","2","3","2","4","3","1","4","4","3","1","4","0","3","2","3","4","3","3","2","4","2","3","3","3","3","3","4"
2020-06-02,"3","4","3","2","3","2","4","3","1","4","4","3","1","4","0","3","2","3","4","3","3","2","4","2","3","2","3","3","3","4"
2020-06-03,"3","4","3","2","3","2","4","3","1","4","4","3","1","4","0","3","2","3","4","3","3","2","4","2","3","2","3","3","3","4"
2020-06-04,"3","4","3","2","3","2","4","3","1","4","4","3","1","4","0","3","2","3","4","3","3","2","4","2","3","2","3","3","3","4"
2020-06-05,"3","4","3","2","3","2","4","3","1","4","4","3","1","4","0","3","2","3","1","3","3","2","4","2","3","2","3","3","3","4"
2020-06-06,"3","4","3","2","3","2","4","3","1","4","4","3","1","4","0","3","2","3","1","3","3","2","4","2","3","2","3","3","3","4"
2020-06-07,"3","4","3","2","3","2","4","3","1","4","4","3","1","4","0","3","2","3","1","3","3","2","4","2","3","2","3","3","3","4"
2020-06-08,"3","3","3","2","3","2","3","3","1","4","4","3","1","4","0","3","2","3","1","3","3","2","4","2","3","2","3","3","3","4"
2020-06-09,"3","3","3","2","3","2","3","3","1","4","4","3","1","4","0","3","2","3","1","3","3","2","4","2","3","2","3","3","3","4"
2020-06-10,"3","3","1","2","3","2","3","3","1","4","4","3","1","4","0","2","2","3","1","3","3","2","4","2","2","2","3","3","3","4"
2020-06-11,"3","3","1","2","3","2","3","3","1","4","4","3","1","4","0","2","2","3","1","3","3","2","4","2","2","2","3","3","3","4"
2020-06-12,"3","3","1","2","3","2","3","3","1","4","4","3","1","4","0","2","2","3","1","3","3","2","4","2","2","2","3","3","3","4"
2020-06-13,"3","3","1","2","3","2","3","3","1","4","4","3","1","4","0","2","2","3","1","3","3","2","4","2","2","2","3","3","3","4"
2020-06-14,"3","3","1","2","3","2","3","3","1","4","4","3","1","4","0","2","2","3","1","3","3","2","4","2","2","2","3","3","3","4"
2020-06-15,"3","3","1","2","3","2","3","3","1","4","4","3","1","4","2","2","2","3","1","3","3","2","3","2","2","2","3","3","3","4"
2020-06-16,"3","3","1","2","3","2","3","3","1","4","4","3","1","4","2","2","2","3","1","3","3","2","3","2","2","2","3","3","3","4"
2020-06-17,"3","3","1","2","3","2","3","3","1","4","4","3","1","4","2","2","2","3","1","3","3","2","3","2","2","2","3","3","3","4"
2020-06-18,"3","3","1","2","3","2","3","3","1","4","4","3","1","4","2","2","2","3","1","3","3","2","3","2","2","2","3","3","3","4"
2020-06-19,"3","3","1","2","3","2","3","3","1","4","4","3","2","4","2","2","2","3","1","3","3","2","3","2","2","2","3","3","3","4"
2020-06-20,"3","3","1","2","3","2","3","3","1","4","4","3","2","4","2","2","2","3","1","3","3","2","3","2","2","2","3","3","3","4"
2020-06-21,"3","3","1","2","3","1","3","3","1","4","4","3","2","4","2","2","2","3","1","3","3","2","3","2","2","2","2","3","3","4"
2020-06-22,"3","3","1","2","3","1","3","3","1","4","4","3","2","4","2","2","2","3","1","3","3","2","3","2","2","2","2","3","1","4"
2020-06-23,"3","3","1","2","3","1","3","3","1","4","4","3","2","4","2","2","2","3","1","3","3","2","4","2","2","2","2","3","1","4"
2020-06-24,"3","3","1","2","3","1","3","3","1","4","4","3","2","4","2","2","2","3","1","3","3","2","4","2","2","2","2","3","1","4"
2020-06-25,"3","3","1","2","3","1","3","3","1","4","4","3","2","4","2","2","2","3","1","3","3","2","4","2","2","2","2","3","1","4"
2020-06-26,"3","3","1","2","3","1","3","3","1","4","4","3","2","2","2","2","2","0","1","3","3","2","4","2","2","2","2","3","1","4"
2020-06-27,"3","3","1","2","3","1","3","3","1","4","4","3","2","2","2","2","2","0","1","3","3","2","4","2","2","2","2","3","1","4"
2020-06-28,"3","3","1","2","3","1","3","3","1","4","4","3","2","2","2","2","2","0","1","3","3","2","4","2","2","2","2","3","1","4"
2020-06-29,"3","3","1","2","3","1","3","3","1","4","4","3","2","2","2","2","2","0","1","3","3","2","4","2","2","2","2","3","1","4"
2020-06-30,"3","3","1","2","3","2","3","3","1","4","4","3","2","2","2","2","2","0","1","3","3","2","4","2","2","2","2","3","1","4"
2020-07-01,"2","3","1","2","3","2","3","2","1","4","4","3","2","2","2","2","2","0","1","2","3","2","4","2","2","2","2","3","1","4"
2020-07-02,"2","3","1","2","3","2","3","2","1","4","4","3","2","2","2","2","2","0","1","2","3","2","4","2","2","2","2","3","1","4"
2020-07-03,"2","3","1","2","3","2","3","2","1","4","4","3","2","2","2","2","2","0","1","2","3","2","4","2","2","2","2","3","3","4"
2020-07-04,"2","3","1","2","3","1","3","2","1","4","4","3","2","2","2","2","2","0","1","2","3","2","4","2","2","2","4","3","3","4"
2020-07-05,"2","3","1","2","3","1","3","2","1","4","4","3","2","2","2","2","2","0","1","2","3","2","4","2","2","2","4","3","3","4"
2020-07-06,"2","3","1","2","3","1","3","2","1","4","4","3","2","2","2","2","2","0","1","2","3","2","4","2","2","2","4","3","3","4"
2020-07-07,"2","3","1","2","3","1","3","2","1","4","3","3","2","2","2","2","2","0","1","2","3","2","4","2","2","2","4","3","3","4"
2020-07-08,"2","3","1","2","3","1","3","2","1","4","3","3","2","2","2","2","2","0","1","2","3","2","4","2","2","2","4","3","3","4"
2020-07-09,"2","3","3","2","3","1","3","2","1","4","3","3","2","2","2","2","2","0","1","2","3","2","4","2","2","2","4","3","3","4"
2020-07-10,"2","3","3","2","3","1","3","2","1","4","3","3","2","2","2","2","2","0","1","2","3","2","4","2","2","2","4","3","3","4"
2020-07-11,"2","3","3","2","3","1","3","2","1","4","3","3","2","2","2","2","2","0","1","2","3","2","4","2","2","2","4","3","3","4"
2020-07-12,"2","3","3","2","2","1","3","2","1","4","3","3","2","2","2","2","2","0","1","2","3","2","4","2","2","2","4","3","3","4"
2020-07-13,"2","3","1","2","2","1","3","2","1","4","3","3","2","2","2","2","2","0","1","2","3","2","4","2","2","2","4","3","3","4"
2020-07-14,"2","3","1","2","2","1","3","2","1","4","3","3","2","2","2","2","2","0","1","2","3","2","4","2","2","2","4","3","3","4"
2020-07-15,"2","3","1","2","2","1","3","2","1","4","3","3","2","2","2","2","2","0","1","2","3","2","4","2","2","2","4","3","3","4"
2020-07-16,"2","3","1","2","2","1","3","2","1","4","3","3","2","2","2","2","2","0","1","2","3","2","4","2","2","2","4","3","3","4"
